Date,volatility,momentum,price_strength,volume,breadth,kosdaq_ratio,sentiment_index,grade
2019-12-24,68.06086715143297,78.50234481956284,82.72459040956163,46.63416945939541,85.28514866968531,26.62027704977487,68.3,탐욕
2019-12-26,68.01566001047198,79.86471152551337,85.04072853215926,44.48966054756811,90.0134724057786,32.059623928595315,70.0,탐욕
2019-12-27,68.97802086728092,80.93950394444259,86.89368225117705,39.31246223441609,89.06774217687924,35.7400376672034,70.2,탐욕
2019-12-30,76.05434820696422,79.5954412013374,84.96401136422574,33.40530920178762,84.8663580940959,40.98982351329398,70.0,탐욕
2020-01-02,71.56628981505547,75.27094736713626,78.32527502924617,32.50728296756652,72.76536594500382,46.45631086952561,65.5,탐욕
2020-01-03,72.44814659936588,75.4281458331625,78.70590743803558,32.93382699085207,71.70874844007649,44.264536959681735,65.4,탐욕
2020-01-06,70.95177828152413,71.29430375323,72.39471379093743,31.94782430328289,55.79767680753543,40.33809222960307,60.1,탐욕
2020-01-07,70.67794226262103,75.05445530631873,78.4344799368398,33.29082457745372,51.88405595475761,41.43192278103717,61.8,탐욕
2020-01-08,67.69916990719335,70.41531541109428,71.28530430422931,42.2405982641133,44.81913231582742,34.016899220549504,58.3,중립
2020-01-09,62.70089532873709,76.85462113836091,81.65350348937052,43.20016703786192,47.28736456913253,41.40688528470547,62.0,탐욕
2020-01-10,61.756225060654096,80.36934826474432,87.53688186852766,41.72304293800912,53.074258218071236,41.971819762380456,64.3,탐욕
2020-01-13,60.43662941098064,84.40604768708236,94.28482311110086,40.46959550272898,57.77757389447181,41.739014581584705,66.7,탐욕
2020-01-14,63.98393371967096,85.96161240568587,97.12321425484218,45.0014437192495,58.17548671212343,40.23620223457657,68.9,탐욕
2020-01-15,67.78436494535428,84.23997923056835,94.7923089778536,39.87364352191293,56.20762401020803,41.792499846945915,68.0,탐욕
2020-01-16,67.03061475731036,87.1836378064284,99.82891711376327,41.98415344539228,62.9925309841044,43.00298223959552,70.9,탐욕
2020-01-17,70.25882365110591,87.39917512823921,100.0,41.80132047606637,62.086745356210706,43.69251823207129,71.5,탐욕
2020-01-20,69.92932215526048,89.35815105286545,100.0,43.32831949076799,63.068675129060054,39.80181923116986,71.8,탐욕
2020-01-21,66.56632839415053,84.76641318733728,93.4973066565394,41.124056094929884,58.755649249039045,40.04159190275702,68.0,탐욕
2020-01-22,63.683460406183215,89.65828643886915,100.0,38.374804546954714,68.79035472299722,41.8407332023271,70.9,탐욕
2020-01-23,61.13529936219525,85.4484385057756,94.09293648821017,31.870163998248092,63.152732609160566,43.77010100972345,66.8,탐욕
2020-01-28,42.44367675173343,72.31493879543098,74.6797506835172,35.46415868999595,53.459891971527426,44.09635523472529,55.6,중립
2020-01-29,42.394365178685455,73.75785105874893,77.07390452883062,37.89322426162499,51.61815513684656,45.679193004541766,56.6,중립
2020-01-30,38.016187721856156,66.65848404209042,66.64709208157959,33.775993250738196,49.47293699812779,44.67230429087122,51.2,중립
2020-01-31,35.661465158900114,61.147310179071845,58.53891199903857,34.34589490028381,39.046974053802,42.28776375083348,46.3,중립
2020-02-03,36.88620929776365,60.986981523663886,58.50251692746388,39.11466666666666,34.80992971158271,44.7203093379727,46.8,중립
2020-02-04,30.991025641492115,68.10840661450266,69.41598542558334,35.50103619870197,38.27085488558214,46.111342189015836,49.4,중립
2020-02-05,32.29512509020289,69.3361812081602,71.57797558730583,33.25082139146946,37.884954880308044,45.08208230941125,49.8,중립
2020-02-06,21.753038603781476,80.65549202163575,89.0054107794964,34.44518305143167,49.573890273665654,41.4761056278731,55.0,중립
2020-02-07,22.94106261862322,77.32915746054914,84.53318711573496,36.80039328437141,44.92463111878751,43.964136835251125,53.6,중립
2020-02-10,25.879710908112585,74.89861434075044,81.4902040582212,32.20655041758416,43.20054945054945,47.403170531733686,52.5,중립
2020-02-11,25.638258720187977,78.52893991048957,87.65735917906922,30.57622184503648,44.71632819196474,47.22463470136026,54.4,중립
2020-02-12,26.490544681717708,80.85036113550863,91.92534708470697,31.040604818724525,49.82117196018993,47.10652504538423,56.7,중립
2020-02-13,26.656264374377145,79.34779509224082,90.4094547977308,30.86653304206172,45.0181535968809,48.464026145819744,55.5,중립
2020-02-14,26.543331649914364,80.83913770789466,93.38258389985825,27.48300042767811,49.61940364579332,47.538422684163436,56.5,중립
2020-02-17,27.371085749260047,80.10157126340579,92.98537915060868,25.994790123071642,62.31789631358638,49.56935083506787,58.3,중립
2020-02-18,24.351664830539406,73.48777652761432,83.67452290363022,25.343654777076747,54.06333361076572,49.84623820755563,53.2,중립
2020-02-19,24.89618747399436,73.33645661908518,84.08292613644123,24.263589590829394,62.24369726140506,50.47005479010781,54.5,중립
2020-02-20,25.642890162876384,70.177369217994,79.9323174578896,26.028145347616043,65.90688696114859,51.07459658284744,54.0,중립
2020-02-21,25.887833892756404,63.80193116906192,70.7977007601312,26.704917603290628,58.05249341484466,49.149758356171645,49.7,중립
2020-02-24,9.075268774953585,48.14904617109666,47.35975265008017,34.63809957959783,37.59051345254267,47.61523982982479,36.5,공포
2020-02-25,16.720160298224116,52.4819970313929,54.231729400935755,51.92313679284819,40.73170607125735,52.783209769974924,43.9,중립
2020-02-26,15.649280290022176,47.34665878988999,46.72485325889528,44.61604583846831,24.730075190424728,55.773344076957386,37.9,공포
2020-02-27,17.675941696739798,43.15810135666416,40.60522340974705,52.83633982258736,24.252490630618226,50.52074844593204,36.9,공포
2020-02-28,7.200555363204813,30.544041525372744,21.619969900661257,46.23386299485621,20.43373344465772,46.940430093797396,26.6,공포
2020-03-02,5.889331405470529,33.29284518855125,25.955148707667686,47.520390720390715,18.96752923399214,53.3977992332208,28.3,공포
2020-03-03,10.659575387412005,35.3356869668415,29.210732244258047,29.003770468168504,18.13384026143946,50.79057625277794,27.2,공포
2020-03-04,3.2612130597148052,43.479400149977906,41.84709426664955,24.8679880055584,27.830189855582077,51.06612928724572,30.7,공포
2020-03-05,12.74213669440762,48.084416979436675,49.09940975797619,27.15358548423324,30.54390192388925,51.0392421756154,35.7,공포
2020-03-06,8.748265666371154,39.69360060203748,36.502208286331566,30.636265119375643,27.586543260656455,54.30627386420234,31.2,공포
2020-03-09,0.0,23.984135294081117,12.602800713425344,33.05700534992269,24.72400820228681,53.37692945332484,21.3,공포
2020-03-10,1.5712819676906804,25.52061484401598,14.885072148278846,32.95844283639942,25.71412549149113,54.61595430511568,22.7,공포
2020-03-11,0.0,15.588519749470848,0.0,34.13845973530812,23.849680126500175,50.31818480493846,16.8,극도의 공포
2020-03-12,0.0,2.1980400847939325,0.0,36.429801681828565,22.182334039605692,44.7857032255462,13.7,극도의 공포
2020-03-13,0.0,0.0,0.0,37.43698035935479,22.996704986328297,32.41085295665725,12.3,극도의 공포
2020-03-16,0.0,0.0,0.0,36.63938632741808,17.688714612617574,30.71710477286997,11.2,극도의 공포
2020-03-17,0.0,0.0,0.0,36.001138643146575,17.24216299483315,45.27572096351346,12.5,극도의 공포
2020-03-18,0.0,0.0,0.0,36.22375896371321,15.729262338121643,41.97496105675443,12.0,극도의 공포
2020-03-19,0.0,0.0,0.0,37.21928815959569,14.337302453396134,30.012413625374712,10.7,극도의 공포
2020-03-20,0.0,12.536303139466899,13.402750920680154,32.65962136873959,23.876918876596605,35.157299612091506,17.2,극도의 공포
2020-03-23,0.0,3.491111742226696,3.0656670172224674,33.354283968399464,20.697713312880865,35.79719987729118,13.0,극도의 공포
2020-03-24,0.0,18.219955639864306,18.815226937763153,38.009086465059276,27.29541462307442,34.64793051287206,20.7,공포
2020-03-25,0.0,29.225860724051067,30.523338346658225,40.37574281179641,32.025436808060945,32.73487173043731,26.1,공포
2020-03-26,0.0,27.43197368190299,28.23581474068294,38.510891869853126,32.84848033179196,43.196207338349645,26.2,공포
2020-03-27,0.0,31.27038500629858,32.12534066108039,41.14771079345349,37.880895468360904,41.03762091109738,28.6,공포
2020-03-30,0.24934670904801237,31.469119449292897,32.04999754987881,42.06923797009593,37.334733823085436,53.235258307060704,30.0,공포
2020-03-31,0.0,35.96403316319349,36.684330155714626,46.06467256119228,41.941948133154405,62.26755733082571,34.0,공포
2020-04-01,0.0,28.364940236233195,28.139468436784988,48.97583859433319,42.15242989397306,65.16712361216729,31.5,공포
2020-04-02,0.0,33.12237889608079,33.0060122204506,44.90886775329727,47.482219361513586,66.55802856011753,33.7,공포
2020-04-03,0.16837583110654464,33.421976800002525,33.077646225117135,43.05498545499973,50.60872904713055,69.10219311042425,34.3,공포
2020-04-06,0.0,41.199876647988106,41.28407458922776,47.56024512740174,56.687272794375446,69.83161032130698,39.1,공포
2020-04-07,0.0,44.98991189717321,45.20200683772282,44.82966717962644,63.77560611491817,68.77273645627834,41.2,중립
2020-04-08,0.8586921577658018,43.29654166864588,43.168933971118726,38.82887411793181,74.05632555033462,71.70256662960726,41.6,중립
2020-04-09,2.5673533864865874,46.785545092852594,46.759545106731046,40.83594368683918,70.87080695863689,70.37990796600407,43.0,중립
2020-04-10,4.311240824483235,49.74729624221641,49.784457185074615,40.89995631280034,82.17530125060902,62.48540835007821,45.5,중립
2020-04-13,5.434764544089518,45.93289565093206,45.468806187875295,36.59215787178209,71.78773208175983,60.28037773142842,41.7,중립
2020-04-14,6.535614972432313,49.706868285421635,49.337328915576364,34.76551029636155,67.64024561094975,61.7780488688873,42.7,중립
2020-04-16,11.231211690823969,49.893281839533934,49.33609254673135,33.79937384740748,70.6700886422845,68.6952161410406,44.6,중립
2020-04-17,26.00001546389764,56.647265585075566,56.43334728017702,41.70207926217728,72.40437963426707,63.719816215464,51.3,중립
2020-04-20,32.64563697859792,54.92311542840699,54.43608387707176,41.958848911571216,69.92699295698657,67.80870857136804,52.0,중립
2020-04-21,40.567736634781994,52.8922778086125,52.091747614901266,42.060473660692125,64.29783121039962,65.740975619953,51.6,중립
2020-04-22,54.971297768782556,54.99079309701461,54.163117760363065,40.66294910290355,77.44718719179077,65.61762756176937,57.1,중립
2020-04-23,63.23123871311254,57.27837027692885,56.45804450173959,38.776688398944906,76.1536218734583,66.39054600915281,59.3,중립
2020-04-24,62.917594777539485,54.47547778942883,53.281209832147844,29.22306965352926,71.07156336096818,64.61404004893771,55.6,중립
2020-04-27,62.98483810968518,58.52097428198506,57.45112008232407,25.544959358676184,68.41188318746362,65.41127354305442,56.4,중립
2020-04-28,63.120166119708784,59.96976367490148,58.84931754701406,24.345840195439415,66.48859194790887,61.758891875562284,56.2,중립
2020-04-29,63.99917509248829,61.656659052809246,60.51309307068035,36.49798051793775,71.14377985725498,59.00809072800924,59.3,중립
2020-05-04,67.52168810077711,55.772259576214836,54.06677145646511,42.71675187644502,58.328175183485214,66.1623259076326,57.2,중립
2020-05-06,68.15817331832237,59.776957310070735,58.19098129238238,43.44673206610172,59.346852888004335,68.24028019835652,59.5,중립
2020-05-07,68.14053682836986,59.91003111575569,58.17245083737603,44.77260556976144,65.61692205320023,72.76909431733291,61.1,탐욕
2020-05-08,72.6145574624745,62.070238418766465,60.298160901343046,41.3867575188426,64.07766050234784,76.32283433415566,62.4,탐욕
2020-05-11,73.1162036586819,61.043279631276626,59.01113108902233,24.366333079767774,62.02894084283569,78.86237086415942,59.5,중립
2020-05-12,73.32779218589243,59.7007908147719,57.37701333996751,20.07945572826141,51.35769388793705,79.99887727889036,56.8,중립
2020-05-13,73.89620394694063,62.00439322576562,59.63118514246513,14.662149444758143,57.41957156515672,79.50915647747374,57.9,중립
2020-05-14,73.96421588420212,60.392109027021014,57.72161346134275,15.024511179240232,58.141602761321444,80.96171842834309,57.5,중립
2020-05-15,76.0005259765998,60.83650955177807,58.00817963534658,16.523664354981605,55.86318491804274,80.28478081518993,57.9,중립
2020-05-18,77.00416522963783,62.16407807150759,59.22233907415575,19.200281474429293,54.35883390369515,76.93660509163888,58.4,중립
2020-05-19,75.19241896824995,67.36905250364795,64.59529652120486,19.119337838611163,66.68486973613702,70.97278912782077,61.4,탐욕
2020-05-20,79.1136034572761,68.56046294190322,65.71065199609488,23.0786648989982,63.38630684364579,74.86839124923539,63.1,탐욕
2020-05-21,79.70656085638754,69.7243816625672,66.78154342557097,22.226724901316285,62.99369346806895,76.07574113551706,63.6,탐욕
2020-05-22,79.07120864296925,66.60388407155234,63.300848495814066,22.97883076076237,54.3100349524666,76.47491094616765,61.0,탐욕
2020-05-25,78.77328167189896,69.61279709974399,66.3232878364676,21.705529646902065,71.19301502218653,76.84588689010945,64.6,탐욕
2020-05-26,77.89699732236008,73.82055046385167,70.66859660827839,24.36442443944319,71.41160593512839,74.29322245386551,66.3,탐욕
2020-05-27,79.31593383136506,74.04839622520579,70.84398005224412,30.73811458946405,71.62793498574551,70.94111215574928,67.3,탐욕
2020-05-28,80.36244232589414,73.80592387820339,70.51543764818521,37.54228926495558,68.57876529237491,62.776278242957176,67.1,탐욕
2020-05-29,80.39756050752547,74.01855617996897,70.64635704673701,41.381888551699866,72.08570450582876,64.35749641815597,68.5,탐욕
2020-06-01,79.32082273620196,78.23095800263947,75.0287267285605,51.18363202675549,80.34052782901976,68.20345231908892,73.1,탐욕
2020-06-02,84.56161940404283,80.8623438044755,77.75965441983016,51.636462419114956,80.65753863367125,67.39343657926472,75.2,탐욕
2020-06-03,82.11533622392093,87.84673724208251,85.14716935614585,50.87284950474622,89.13013922006132,54.14461331557918,77.4,탐욕
2020-06-04,82.2235746372267,88.27361947998337,85.66345889262061,51.266285306356316,89.20093012519929,55.14663480494806,77.8,탐욕
2020-06-05,81.85264859443718,91.77964325670092,89.45419592676777,47.46635529408243,89.93605291996317,52.9784755187983,78.5,탐욕
2020-06-08,82.46693146887606,91.96164849595733,89.75309563388404,44.17724670151855,88.37806469598115,53.805330296263975,78.1,탐욕
2020-06-09,83.4119038755135,92.3821500268431,90.32496145770902,41.403545617166934,88.18210267365771,52.88280792436165,77.9,탐욕
2020-06-10,83.40286138581875,93.0375077170822,91.16116897166529,34.50670656135642,88.09542657728848,53.34553507444644,77.2,탐욕
2020-06-11,83.28743101584465,90.7294596379096,88.82548729140987,25.988601490574307,91.36480544911564,54.72187468574072,75.6,탐욕
2020-06-12,79.50886007705748,85.48418798537811,83.33148631890023,24.137638454656965,75.51894648400439,55.84172658017359,70.2,탐욕
2020-06-15,67.82921570596426,73.68048756082057,70.79704326914016,26.325524715201237,50.15470363331081,46.82779241225046,58.6,중립
2020-06-16,60.59981559359718,86.19091702818314,84.04170483201592,27.92538735179993,62.08957920249185,48.769364788203184,64.5,탐욕
2020-06-17,60.58049738362477,86.53811388390385,84.41225362146758,30.315290648320943,62.720181997244204,47.48052499247914,65.0,탐욕
2020-06-18,60.41660250646889,85.68905434550483,83.47722706592334,28.910390525226653,61.5741124838592,48.78213854266152,64.4,탐욕
2020-06-19,61.46223560701514,86.63266434390951,84.44560542494524,33.56553913223061,59.052047993284276,48.90815000883964,65.3,탐욕
