Date,volatility,momentum,price_strength,volume,breadth,sentiment_index,grade
2019-11-28,57.24805422946036,82.31103115967203,61.63406847349404,22.38860044964174,45.30849988564515,57.4,중립
2019-11-29,45.16900116879784,72.94612145200414,52.593544520449264,20.06977082222976,41.638463216108676,49.3,중립
2019-12-02,51.890401372646245,74.01780570735488,53.76195058982176,20.221603037265158,37.94170800169185,51.0,중립
2019-12-03,54.393558687403,71.61070917242675,51.445812467224115,17.82108537087667,40.034283222014295,50.5,중립
2019-12-04,52.70856328562024,67.0279696231162,46.96682648809695,17.594079179230135,31.58248004592346,46.7,중립
2019-12-05,52.67024486881083,64.59029692569145,44.56215747405302,20.923599673855485,21.207955096666893,44.5,중립
2019-12-06,44.574173575178314,70.93372370160114,50.79079912636074,21.822646154656343,29.86517257461523,46.8,중립
2019-12-09,44.99877656758843,73.01090461541455,52.797115146346094,23.281363599644557,33.44944204011004,48.6,중립
2019-12-10,47.8237916917,75.86473515097993,55.55590772617518,25.28328346727391,42.263225795746344,52.2,중립
2019-12-11,50.45454197107609,78.17074326489765,57.80426100837334,34.01379986118482,52.901074809505566,56.8,중립
2019-12-12,40.84588110662063,87.65535371772393,67.16634875264369,36.61978020492122,59.7316508587817,60.0,중립
2019-12-13,34.28732136623401,97.3870539357068,76.87362773516513,39.43826502107776,62.09949122084251,63.5,탐욕
2019-12-16,34.256484408516954,96.55765902852642,76.25398352994058,39.83806666392667,62.115504701037295,63.2,탐욕
2019-12-17,27.53046426280021,100.0,84.3768548986613,44.377345256882336,65.83550016472098,65.3,탐욕
2019-12-18,38.11047618652547,99.56361823459362,84.10542739746553,42.120861797162384,68.49977642592225,67.8,탐욕
2019-12-19,51.78339951892465,99.92197707719596,84.63654071124378,43.24929094673835,80.67799368820621,73.4,탐욕
2019-12-20,51.71421619946994,100.0,86.88482195854247,45.18046840386181,81.06942997339128,74.2,탐욕
2019-12-23,55.3764688832109,99.68087733787404,86.7461547770664,47.740988419507424,84.52212383146296,76.0,탐욕
2019-12-24,52.001371143204096,95.66988400355734,82.72459040956163,46.63416945939541,85.28514866968531,73.3,탐욕
2019-12-26,51.89568948635145,97.7024137154712,85.04072853215926,44.48966054756811,90.0134724057786,74.6,탐욕
2019-12-27,54.14542011907242,99.30590821961002,86.89368225117705,39.31246223441609,89.06774217687924,75.0,탐욕
2019-12-30,70.68789508634647,97.3006863890224,84.96401136422574,33.40530920178762,84.8663580940959,76.7,탐욕
2020-01-02,60.19606930781521,90.84892698488355,78.32527502924617,32.50728296756652,72.76536594500382,69.2,탐욕
2020-01-03,62.25760392583199,91.0834530867547,78.70590743803558,32.93382699085207,71.70874844007649,69.8,탐욕
2020-01-06,58.75951314349872,84.91612910920617,72.39471379093743,31.94782430328289,55.79767680753543,63.6,탐욕
2020-01-07,58.11936108857057,90.52594012379603,78.4344799368398,33.29082457745372,51.88405595475761,65.6,탐욕
2020-01-08,51.1558241071008,83.60475683769266,71.28530430422931,42.2405982641133,44.81913231582742,61.0,탐욕
2020-01-09,39.4712555272963,93.21162711542362,81.65350348937052,43.20016703786192,47.28736456913253,63.1,탐욕
2020-01-10,37.26288054519854,98.45528675745778,87.53688186852766,41.72304293800912,53.074258218071236,65.7,탐욕
2020-01-13,34.17803484010659,100.0,94.28482311110086,40.46959550272898,57.77757389447181,67.1,탐욕
2020-01-14,42.47064058189228,100.0,97.12321425484218,45.0014437192495,58.17548671212343,70.5,탐욕
2020-01-15,51.35498628805444,97.59498068461745,94.7923089778536,39.87364352191293,56.20762401020803,70.6,탐욕
2020-01-16,49.592929076911794,100.0,99.82891711376327,41.98415344539228,62.9925309841044,73.1,탐욕
2020-01-17,57.13957894926415,100.0,100.0,41.80132047606637,62.086745356210706,74.9,탐욕
2020-01-20,56.369296571831555,100.0,100.0,43.32831949076799,63.068675129060054,75.1,탐욕
2020-01-21,48.50755736196199,93.87617579163262,93.4973066565394,41.124056094929884,58.755649249039045,69.3,탐욕
2020-01-22,41.76821797930429,100.0,100.0,38.374804546954714,68.79035472299722,71.5,탐욕
2020-01-23,35.81132985651145,94.40787182428745,94.09293648821017,31.870163998248092,63.152732609160566,65.6,탐욕
2020-01-28,0.0,76.96206025504122,74.6797506835172,35.46415868999595,53.459891971527426,47.5,중립
2020-01-29,0.0,78.87874476503303,77.07390452883062,37.89322426162499,51.61815513684656,48.6,중립
2020-01-30,0.0,69.4483399251112,66.64709208157959,33.775993250738196,49.47293699812779,43.2,중립
2020-01-31,0.0,62.12760266085813,58.53891199903857,34.34589490028381,39.046974053802,38.2,공포
2020-02-03,2.313822454571195,61.914630979806894,58.50251692746388,39.11466666666666,34.80992971158271,38.8,공포
2020-02-04,0.0,71.37433654034523,69.41598542558334,35.50103619870197,38.27085488558214,42.8,중립
2020-02-05,2.263979863147881,73.00524411889309,71.57797558730583,33.25082139146946,37.884954880308044,43.8,중립
2020-02-06,0.0,88.04118791916474,89.0054107794964,34.44518305143167,49.573890273665654,52.4,중립
2020-02-07,1.7774130120504594,83.6226698357265,84.53318711573496,36.80039328437141,44.92463111878751,50.5,중립
2020-02-10,6.173950154672184,80.39407134986082,81.4902040582212,32.20655041758416,43.20054945054945,49.3,중립
2020-02-11,5.812711446326347,85.21639420526853,87.65735917906922,30.57622184503648,44.71632819196474,51.6,중립
2020-02-12,7.08782385069361,88.3000412268337,91.92534708470697,31.040604818724525,49.82117196018993,54.4,중립
2020-02-13,7.335758517338476,86.30411594877921,90.4094547977308,30.86653304206172,45.0181535968809,52.9,중립
2020-02-14,7.166798890732608,88.28513264895025,93.38258389985825,27.48300042767811,49.61940364579332,54.1,중립
2020-02-17,8.405208963740378,87.30539034917184,92.98537915060868,25.994790123071642,62.31789631358638,55.8,중립
2020-02-18,3.8878271913639963,78.51999275804774,83.67452290363022,25.343654777076747,54.06333361076572,49.2,중립
2020-02-19,4.702492231583662,78.31898779599673,84.08292613644123,24.263589590829394,62.24369726140506,50.5,중립
2020-02-20,5.81964058782188,74.12263155084398,79.9323174578896,26.028145347616043,65.90688696114859,49.8,중립
2020-02-21,6.186103022309737,65.65385374400658,70.7977007601312,26.704917603290628,58.05249341484466,44.8,중립
2020-02-24,0.0,44.861430687531126,47.35975265008017,34.63809957959783,37.59051345254267,31.5,공포
2020-02-25,9.61405894345016,50.6170819544963,54.231729400935755,51.92313679284819,40.73170607125735,39.8,공포
2020-02-26,8.267342186400441,43.79558385562794,46.72485325889528,44.61604583846831,24.730075190424728,32.8,공포
2020-02-27,10.816030047214369,38.23173679744683,40.60522340974705,52.83633982258736,24.252490630618226,31.9,공포
2020-02-28,0.0,21.47592031339304,21.619969900661257,46.23386299485621,20.43373344465772,19.7,극도의 공포
2020-03-02,0.0,25.12727842861758,25.955148707667686,47.520390720390715,18.96752923399214,21.4,공포
2020-03-03,5.767867471801509,27.840875985692513,29.210732244258047,29.003770468168504,18.13384026143946,21.3,공포
2020-03-04,0.0,38.658532269270886,41.84709426664955,24.8679880055584,27.830189855582077,25.9,공포
2020-03-05,11.11064522309482,44.77558085889143,49.09940975797619,27.15358548423324,30.54390192388925,32.4,공포
2020-03-06,6.430248484433832,33.62968641638029,36.502208286331566,30.636265119375643,27.586543260656455,26.0,공포
2020-03-09,0.0,12.762105218632211,12.602800713425344,33.05700534992269,24.72400820228681,14.4,극도의 공포
2020-03-10,1.7580622155066692,14.803079315357609,14.885072148278846,32.95844283639942,25.71412549149113,15.9,극도의 공포
2020-03-11,0.0,1.6098358289478087,0.0,34.13845973530812,23.849680126500175,9.1,극도의 공포
2020-03-12,0.0,0.0,0.0,36.429801681828565,22.182334039605692,8.8,극도의 공포
2020-03-13,0.0,0.0,0.0,37.43698035935479,22.996704986328297,9.1,극도의 공포
2020-03-16,0.0,0.0,0.0,36.63938632741808,17.688714612617574,8.1,극도의 공포
2020-03-17,0.0,0.0,0.0,36.001138643146575,17.24216299483315,8.0,극도의 공포
2020-03-18,0.0,0.0,0.0,36.22375896371321,15.729262338121643,7.8,극도의 공포
2020-03-19,0.0,0.0,0.0,37.21928815959569,14.337302453396134,7.7,극도의 공포
2020-03-20,0.0,13.373818492483439,13.402750920680154,32.65962136873959,23.876918876596605,14.5,극도의 공포
2020-03-23,0.0,3.7243431542851897,3.0656670172224674,33.354283968399464,20.697713312880865,9.7,극도의 공포
2020-03-24,0.0,19.437179921209786,18.815226937763153,38.009086465059276,27.29541462307442,18.4,극도의 공포
2020-03-25,0.0,31.178358744337192,30.523338346658225,40.37574281179641,32.025436808060945,24.8,공포
2020-03-26,0.0,29.264627125788717,28.23581474068294,38.510891869853126,32.84848033179196,23.7,공포
2020-03-27,0.0,33.35947197604994,32.12534066108039,41.14771079345349,37.880895468360904,26.6,공포
2020-03-30,0.25917159870169826,33.571483311388775,32.04999754987881,42.06923797009593,37.334733823085436,26.8,공포
2020-03-31,0.0,38.36668963978628,36.684330155714626,46.06467256119228,41.941948133154405,30.1,공포
2020-04-01,0.0,30.259922566426923,28.139468436784988,48.97583859433319,42.15242989397306,26.9,공포
2020-04-02,0.0,35.335192398218105,33.0060122204506,44.90886775329727,47.482219361513586,29.3,공포
2020-04-03,0.17489245532603093,35.654805600228485,33.077646225117135,43.05498545499973,50.60872904713055,29.6,공포
2020-04-06,0.0,43.95232518494531,41.28407458922776,47.56024512740174,56.687272794375446,34.9,공포
2020-04-07,0.0,47.99556208970249,45.20200683772282,44.82966717962644,63.77560611491817,37.3,공포
2020-04-08,0.8915075698678407,46.18906253198178,43.168933971118726,38.82887411793181,74.05632555033462,37.3,공포
2020-04-09,2.6654662650393988,49.91115651741631,46.759545106731046,40.83594368683918,70.87080695863689,39.3,공포
2020-04-10,4.475997359228657,53.0707739780691,49.784457185074615,40.89995631280034,82.17530125060902,42.8,중립
2020-04-13,5.642457180593723,49.00154395084851,45.468806187875295,36.59215787178209,71.78773208175983,39.0,공포
2020-04-14,6.78537723789735,53.02764514254397,49.337328915576364,34.76551029636155,67.64024561094975,40.2,중립
2020-04-16,11.660418871425932,53.22651246487187,49.33609254673135,33.79937384740748,70.6700886422845,41.8,중립
2020-04-17,26.99362093052632,60.43171097588189,56.43334728017702,41.70207926217728,72.40437963426707,50.3,중립
2020-04-20,33.89320867364367,58.592375169101686,54.43608387707176,41.958848911571216,69.92699295698657,50.8,중립
2020-04-21,42.11805590074713,56.42586296748357,52.091747614901266,42.060473660692125,64.29783121039962,51.0,중립
2020-04-22,57.072057364351956,58.66457419347781,54.163117760363065,40.66294910290355,77.44718719179077,57.5,중립
2020-04-23,65.6476566777207,61.104978007214974,56.45804450173959,38.776688398944906,76.1536218734583,60.2,탐욕
2020-04-24,65.32202665970115,58.11483211135203,53.281209832147844,29.22306965352926,71.07156336096818,56.6,중립
2020-04-27,65.39183973425746,62.43059691071265,57.45112008232407,25.544959358676184,68.41188318746362,57.5,중립
2020-04-28,65.53233938161083,63.976175871203836,58.84931754701406,24.345840195439415,66.48859194790887,57.8,중립
2020-04-29,66.4449401852022,65.77576801164302,60.51309307068035,36.49798051793775,71.14377985725498,61.3,탐욕
2020-05-04,70.10206804347703,59.49824826266025,54.06677145646511,42.71675187644502,58.328175183485214,58.4,중립
2020-05-06,70.76287690777009,63.77048865235187,58.19098129238238,43.44673206610172,59.346852888004335,60.7,탐욕
2020-05-07,70.7445664292635,63.91245274683295,58.17245083737603,44.77260556976144,65.61692205320023,61.9,탐욕
2020-05-08,75.38956432167124,66.2169774584005,60.298160901343046,41.3867575188426,64.07766050234784,63.3,탐욕
2020-05-11,75.91038121427908,65.12141042636924,59.01113108902233,24.366333079767774,62.02894084283569,60.0,중립
2020-05-12,76.13005571811546,63.689233686513646,57.37701333996751,20.07945572826141,51.35769388793705,57.1,중립
2020-05-13,76.7201896598238,66.14673333220163,59.63118514246513,14.662149444758143,57.41957156515672,58.5,중립
2020-05-14,76.79080071218016,64.4267369351437,57.72161346134275,15.024511179240232,58.141602761321444,57.8,중립
2020-05-15,78.90492955981539,64.90082661612423,58.00817963534658,16.523664354981605,55.86318491804274,58.4,중립
2020-05-18,79.94692346113146,66.31708627590399,59.22233907415575,19.200281474429293,54.35883390369515,59.4,중립
2020-05-19,78.06594027979027,71.86979049333108,64.59529652120486,19.119337838611163,66.68486973613702,63.3,탐욕
2020-05-20,82.13697507753511,73.14079573100068,65.71065199609488,23.0786648989982,63.38630684364579,64.9,탐욕
2020-05-21,82.75259268290885,74.3824726063116,66.78154342557097,22.226724901316285,62.99369346806895,65.4,탐욕
2020-05-22,82.0929601211437,71.0535032982003,63.300848495814066,22.97883076076237,54.3100349524666,62.5,탐욕
2020-05-25,81.78364770041773,74.26343339090981,66.3232878364676,21.705529646902065,71.19301502218653,66.2,탐욕
2020-05-26,80.87387564310299,78.75229498963357,70.66859660827839,24.36442443944319,71.41160593512839,68.4,탐욕
2020-05-27,82.34703762263139,78.99536248909746,70.84398005224412,30.73811458946405,71.62793498574551,69.9,탐욕
2020-05-28,83.43353903802935,78.73669124270364,70.51543764818521,37.54228926495558,68.57876529237491,70.6,탐욕
2020-05-29,83.46999928106428,78.9635289138907,70.64635704673701,41.381888551699866,72.08570450582876,71.8,탐욕
2020-06-01,82.35211335976378,83.45734952169371,75.0287267285605,51.18363202675549,80.34052782901976,76.2,탐욕
2020-06-02,87.79319007074105,86.26453084986872,77.75965441983016,51.636462419114956,80.65753863367125,78.9,탐욕
2020-06-03,85.25342077927178,93.71553208009429,85.14716935614585,50.87284950474622,89.13013922006132,82.8,극도의 탐욕
2020-06-04,85.36579558546967,94.17093312646638,85.66345889262061,51.266285306356316,89.20093012519929,83.1,극도의 탐욕
2020-06-05,84.98069439173294,97.91118454656294,89.45419592676777,47.46635529408243,89.93605291996317,84.2,극도의 탐욕
2020-06-08,85.61845243767493,98.10534904684796,89.75309563388404,44.17724670151855,88.37806469598115,83.8,극도의 탐욕
2020-06-09,86.59953750548952,98.55394310901396,90.32496145770902,41.403545617166934,88.18210267365771,83.8,극도의 탐욕
2020-06-10,86.59014945187751,99.25308341372772,91.16116897166529,34.50670656135642,88.09542657728848,83.1,극도의 탐욕
2020-06-11,86.4703078442724,96.7908410972028,88.82548729140987,25.988601490574307,91.36480544911564,81.2,극도의 탐욕
2020-06-12,82.54733665518398,91.19514751478775,83.33148631890023,24.137638454656965,75.51894648400439,75.1,탐욕
2020-06-15,70.42134799204558,78.60287487575873,70.79704326914016,26.325524715201237,50.15470363331081,62.9,탐욕
2020-06-16,62.9156722181479,91.94909114846433,84.04170483201592,27.92538735179993,62.08957920249185,69.0,탐욕
2020-06-17,62.89561575172864,92.31948325512546,84.41225362146758,30.315290648320943,62.720181997244204,69.6,탐욕
2020-06-18,62.725457538071275,91.41370042349372,83.47722706592334,28.910390525226653,61.5741124838592,68.8,탐욕
2020-06-19,63.811050105804505,92.42035036693898,84.44560542494524,33.56553913223061,59.052047993284276,69.8,탐욕
2020-06-22,63.67212123872798,90.67193946879796,82.64349228965709,29.1662791698958,54.7799814297444,67.7,탐욕
2020-06-23,64.39781592564115,91.30177143268294,83.2005518426796,28.720111348858463,47.80072608439095,67.0,탐욕
2020-06-24,63.98331030128743,95.11874781498499,86.9393915406739,29.39896120218291,51.34369623166755,69.3,탐욕
2020-06-25,61.878464420130605,89.07808043865212,80.86981563780424,33.46110624441436,41.37374828261011,65.1,탐욕
2020-06-26,61.678850590476614,91.93426426494798,83.62173144410143,30.049035762071206,44.12820647587848,66.3,탐욕
2020-06-29,61.0383917650959,86.88982937800692,78.53657653990118,29.13788861839666,39.60892524216567,63.0,탐욕
2020-06-30,61.22629045877218,88.83973237548017,80.37080510982197,27.038166941886608,40.65310167526669,63.7,탐욕
2020-07-01,63.941649885804075,88.73769427251968,80.16945792011097,30.18522569415231,42.21402163977291,65.1,탐욕
