TMPV1,TMPV2,TMPV3,TMPV4,TMPV5,TMPV6,TMPV7,TMPV8,TMPV9,date
20181218,960559421,491501601,469057820,2015139,1392629,622510,0,1801613957,2018-12-18
20181219,954493816,488354557,466139259,1922249,1346737,575511,0,1794397438,2018-12-19
20181220,948977878,485872239,463105639,1858550,1272998,585552,0,1799730382,2018-12-20
20181221,948633078,485729669,462903409,1835746,1236662,599084,0,1796663859,2018-12-21
20181224,947398198,485407963,461990235,1857149,1257186,599964,0,1797715626,2018-12-24
20181226,945900324,484861870,461038454,1884632,1218459,666173,0,1797651715,2018-12-26
20181227,945459667,486074038,459385629,1859407,1192140,667267,0,1790795620,2018-12-27
20181228,941311467,484776435,456535032,1607422,1026365,581057,0,1783507417,2018-12-28
20181231,940852635,484530175,456322460,1607422,1026365,581057,0,1786308335,2018-12-31
20190102,935641394,480705967,454935427,1730132,1096825,633308,0,1769692799,2019-01-02
20190103,935569124,478726293,456842831,1819703,1181997,637707,0,1763571630,2019-01-03
20190104,942404517,482282837,460121680,1725820,1091595,634225,0,1772740541,2019-01-04
20190107,938927381,478581554,460345827,1834898,1177198,657700,0,1773130321,2019-01-07
20190108,939440369,478465325,460975044,1888278,1180953,707325,0,1774031262,2019-01-08
20190109,940562004,476081610,464480394,2026908,1258775,768133,0,1773325247,2019-01-09
20190110,944328409,477775868,466552541,2038041,1281682,756359,0,1781678101,2019-01-10
20190111,943638426,475157504,468480921,2295119,1498661,796458,0,1776603828,2019-01-11
20190114,947752662,477065701,470686961,2323214,1514904,808310,0,1773911550,2019-01-14
20190115,946409113,474048591,472360522,2409520,1579053,830467,0,1775536531,2019-01-15
20190116,952163715,477031849,475131866,2373603,1535444,838158,0,1778143978,2019-01-16
20190117,953006640,475216626,477790014,2375297,1535094,840203,0,1781504636,2019-01-17
20190118,959567849,477657246,481910603,2439493,1588922,850570,0,1783791570,2019-01-18
20190121,965741357,479968517,485772840,2435010,1611922,823089,0,1783535299,2019-01-21
20190122,967754660,480906375,486848285,2513598,1604169,909429,0,1783289407,2019-01-22
20190123,976463170,483585827,492877342,2556554,1619600,936954,0,1787758427,2019-01-23
20190124,980623853,485141586,495482267,2528273,1602375,925898,0,1786138974,2019-01-24
20190125,981911642,483870445,498041197,2574264,1630589,943675,0,1793959564,2019-01-25
20190128,985488590,485238693,500249897,2635534,1710116,925418,0,1797727343,2019-01-28
20190129,978623163,478569042,500054120,2869325,1922124,947201,0,1814141706,2019-01-29
20190130,986915726,484021311,502894415,2927250,1964479,962771,0,1818731246,2019-01-30
20190131,992785164,487386265,505398898,2723179,1807042,916138,0,1806751481,2019-01-31
20190201,993340416,486961791,506378625,2836366,1929325,907041,0,1804923808,2019-02-01
20190207,998795709,489845571,508950138,2897371,1934257,963113,0,1806034533,2019-02-07
20190208,997296000,489128418,508167581,2931822,1939455,992367,0,1810529869,2019-02-08
20190211,999524889,492140836,507384053,2981422,1958837,1022586,0,1810195195,2019-02-11
20190212,1010304177,497828887,512475290,2831071,1774580,1056491,0,1820058630,2019-02-12
20190213,1018831639,502218360,516613279,2805650,1748674,1056976,0,1824445888,2019-02-13
20190214,1023041863,502963698,520078164,2795828,1738152,1057676,0,1816946050,2019-02-14
20190215,1025085201,502926208,522158993,2889734,1797696,1092037,0,1817203030,2019-02-15
20190218,1030200562,503788448,526412114,2940079,1817776,1122303,0,1817005479,2019-02-18
20190219,1038314479,507785991,530528488,2836553,1739621,1096932,0,1819022493,2019-02-19
20190220,1037201489,505349776,531851713,2884840,1781361,1103479,0,1822038502,2019-02-20
20190221,1039695216,505279994,534415222,2908094,1784027,1124067,0,1824845154,2019-02-21
20190222,1041404295,504027821,537376474,2940808,1830637,1110171,0,1844483102,2019-02-22
20190225,1044757115,505660797,539096318,2900929,1762940,1137989,0,1851089402,2019-02-25
20190226,1046074456,504798849,541275607,2904578,1794090,1110488,0,1834085188,2019-02-26
20190227,1047240165,506127689,541112476,2813727,1735257,1078470,0,1842285489,2019-02-27
20190228,1049651521,505640934,544010587,2886129,1785674,1100455,0,1841324259,2019-02-28
20190304,1050900349,503936998,546963351,2958212,1823266,1134946,0,1841635244,2019-03-04
20190305,1035439306,494048202,541391104,2218682,1409642,809040,0,1857226828,2019-03-05
20190306,1024917607,492213277,532704330,2359868,1411178,948690,0,1849558346,2019-03-06
20190307,1031398335,495952050,535446285,2407956,1440730,967225,0,1833138974,2019-03-07
20190308,1037396709,497791846,539604863,2434222,1425247,1008976,0,1839836218,2019-03-08
20190311,1037435445,497711697,539723748,2302009,1338646,963363,0,1840391071,2019-03-11
20190312,1036939453,500082519,536856934,2264701,1272571,992130,0,1837136296,2019-03-12
20190313,1038785128,499786156,538998973,2222718,1239352,983366,0,1845874591,2019-03-13
20190314,1037901235,497811680,540089555,2334746,1291194,1043551,0,1846329048,2019-03-14
20190315,1042923494,498313584,544609910,2320386,1289476,1030910,0,1841411734,2019-03-15
20190318,1048244484,500943628,547300856,2355123,1292728,1062395,0,1842140093,2019-03-18
20190319,1043433368,492332030,551101338,2241246,1319803,921443,0,1843129138,2019-03-19
20190320,1042728579,491098681,551629898,2320243,1367255,952988,0,1871488396,2019-03-20
20190321,1046885845,492021292,554864553,2245374,1335851,909523,0,1871158184,2019-03-21
20190322,1049502665,492782246,556720419,2285817,1297604,988212,0,1847410942,2019-03-22
20190325,1048065544,489527517,558538027,2231828,1295302,936526,0,1850086366,2019-03-25
20190326,1044025795,487741148,556284647,2251138,1282070,969067,0,1855045864,2019-03-26
20190327,1040287370,486871941,553415429,2057550,1163767,893783,0,1855990159,2019-03-27
20190328,1038566945,486782803,551784142,2154134,1216965,937169,0,1853034612,2019-03-28
20190329,1039575110,486276693,553298417,2134123,1217013,917110,0,1854191609,2019-03-29
20190401,1032009706,482733114,549276592,2134823,1198461,936362,0,1853632166,2019-04-01
20190402,1023914995,478649569,545265425,2201133,1322475,878658,0,1844918642,2019-04-02
20190403,1020012528,472550277,547462252,2319035,1401569,917466,0,1840492619,2019-04-03
20190404,1022792964,472006667,550786297,2395990,1499239,896751,0,1840006424,2019-04-04
20190405,1025187111,471519104,553668008,2449021,1522705,926316,0,1834545799,2019-04-05
20190408,1027553998,470292882,557261116,2491065,1542829,948236,0,1838663141,2019-04-08
20190409,1033687152,471458985,562228167,2500825,1556624,944201,0,1840136206,2019-04-09
20190410,1035794118,472244253,563549865,2603966,1698135,905831,0,1848459989,2019-04-10
20190411,1039458440,472113542,567344898,2593222,1677608,915614,0,1848348190,2019-04-11
20190412,1044228430,472952325,571276105,2665834,1747810,918024,0,1846464734,2019-04-12
20190415,1046764401,473551035,573213366,2696784,1778287,918497,0,1848659789,2019-04-15
20190416,1050603809,474672932,575930877,2671119,1770000,901119,0,1848650794,2019-04-16
20190417,1056932573,478409327,578523246,2536152,1649619,886533,0,1852545470,2019-04-17
20190418,1059154220,478504740,580649480,2487674,1648514,839160,0,1855790668,2019-04-18
20190419,1061434201,478646225,582787977,2513639,1659247,854392,0,1855485665,2019-04-19
20190422,1062680912,479611423,583069489,2354501,1550630,803871,0,1860644976,2019-04-22
20190423,1062279671,480067615,582212055,2334110,1530437,803673,0,1854474606,2019-04-23
20190424,1068004817,483271271,584733545,2360245,1542202,818043,0,1864284685,2019-04-24
20190425,1071618035,484230776,587387259,2338252,1536639,801613,0,1873422284,2019-04-25
20190426,1078159456,489492619,588666837,2310382,1510931,799452,0,1879305613,2019-04-26
20190429,1075247866,487351190,587896676,2277594,1536637,740956,0,1880683151,2019-04-29
20190430,1068368121,485637442,582730679,2190059,1509165,680894,0,1869683506,2019-04-30
20190502,1065103860,483119146,581984715,2282545,1570167,712378,0,1865929192,2019-05-02
20190503,1064853442,483177356,581676086,2292552,1563972,728580,0,1867681529,2019-05-03
20190507,1066778595,482929219,583849376,2288104,1562652,725452,0,1868117431,2019-05-07
20190508,1071911890,487793466,584118423,2224534,1499452,725081,0,1871552882,2019-05-08
20190509,1068274427,487597413,580677014,2093784,1469239,624545,0,1876328672,2019-05-09
20190510,1063368335,485988965,577379370,2104085,1489083,615002,0,1877272050,2019-05-10
20190513,1056350986,488018356,568332630,1795064,1214616,580448,0,1885043480,2019-05-13
20190514,1043371700,483980230,559391470,1750986,1187812,563174,0,1883833588,2019-05-14
20190515,1040212470,482408742,557803728,1657065,1123091,533974,0,1881232473,2019-05-15
20190516,1032036104,479591900,552444204,1744463,1223855,520608,0,1872697477,2019-05-16
20190517,1035124142,479942986,555181156,1772788,1204214,568574,0,1870497378,2019-05-17
20190520,1041512667,483214577,558298090,1666959,1134670,532289,0,1875597753,2019-05-20
20190521,1040340660,483547421,556793240,1620557,1096547,524011,0,1875931840,2019-05-21
20190522,1035694596,481817960,553876635,1613435,1035204,578231,0,1872915548,2019-05-22
20190523,1032832231,480728652,552103579,1662107,1036657,625451,0,1871897771,2019-05-23
20190524,1033886332,481326907,552559425,1706408,1071723,634685,0,1876765912,2019-05-24
20190527,1030386349,479498569,550887780,1654840,1047024,607817,0,1877051708,2019-05-27
20190528,1023856825,477371166,546485659,1619156,1037115,582041,0,1875960943,2019-05-28
20190529,1021216066,479541984,541674082,1599557,1036558,562999,0,1879015793,2019-05-29
20190530,1023898955,482312031,541586924,1787319,1173107,614212,0,1877627542,2019-05-30
20190531,1025359302,483094996,542264306,1680346,1063185,617160,0,1875836020,2019-05-31
20190603,1019828851,480966390,538862461,1653549,1025437,628112,0,1873697530,2019-06-03
20190604,1016463627,479866146,536597481,1772543,1105679,666864,0,1886097235,2019-06-04
20190605,1015196763,477753358,537443405,1844743,1160377,684366,0,1883950241,2019-06-05
20190607,1016447084,478099869,538347216,1834576,1128159,706417,0,1872196878,2019-06-07
20190610,1019537851,479427229,540110623,1946168,1196136,750032,0,1876881689,2019-06-10
20190611,1022880452,480752935,542127517,2006035,1206667,799368,0,1878398219,2019-06-11
20190612,1026361550,478704018,547657533,2086596,1264785,821811,0,1878494813,2019-06-12
20190613,1030100790,478539729,551561061,2180494,1329073,851421,0,1878546199,2019-06-13
20190614,1037406384,481006265,556400119,2141725,1340240,801485,0,1881166542,2019-06-14
20190617,1043618553,485002191,558616363,2119776,1290797,828979,0,1880917614,2019-06-17
20190618,1050345650,486689745,563655906,1926749,1178147,748602,0,1882295151,2019-06-18
20190619,1051029602,487040281,563989322,1949083,1203438,745645,0,1884334419,2019-06-19
20190620,1050011034,485533515,564477519,1962298,1211321,750977,0,1900057608,2019-06-20
20190621,1044730542,480609396,564121146,1958411,1253086,705325,0,1899400160,2019-06-21
20190624,1045252250,479654836,565597414,2000255,1220345,779910,0,1881331371,2019-06-24
20190625,1050141941,482928163,567213778,1878356,1121813,756543,0,1891667675,2019-06-25
20190626,1050828087,482166269,568661818,1905352,1159329,746023,0,1893650418,2019-06-26
20190627,1051040889,481810159,569230730,1802097,1119944,682153,0,1898197037,2019-06-27
20190628,1047113129,479804887,567308242,1849202,1135262,713940,0,1897965244,2019-06-28
20190701,1036419360,474649258,561770102,1894953,1175820,719133,0,1900299440,2019-07-01
20190702,1023065435,470176451,552888984,1862164,1153087,709076,0,1894833766,2019-07-02
20190703,1015665209,469350817,546314392,1871372,1200023,671350,0,1890155406,2019-07-03
20190704,1017816717,469918772,547897946,1925474,1210227,715247,0,1890443239,2019-07-04
20190705,1021983783,471668488,550315295,1840158,1125625,714533,0,1893224365,2019-07-05
20190708,1019757266,470263557,549493709,1931689,1203036,728654,0,1892854265,2019-07-08
20190709,1017664685,468447871,549216813,1904613,1203528,701085,0,1893941324,2019-07-09
20190710,1010523394,466281922,544241472,1716330,1068787,647543,0,1896484367,2019-07-10
20190711,992380651,459237787,533142864,1697094,1062100,634994,0,1884329968,2019-07-11
20190712,989631633,458219613,531412019,1740916,1095301,645615,0,1874508677,2019-07-12
20190715,990861660,457806908,533054752,1871695,1192603,679092,0,1875884195,2019-07-15
20190716,995789600,459071551,536718049,2469052,1625339,843713,0,1879015941,2019-07-16
20190717,999545209,459676926,539868283,2550415,1717559,832856,0,1883512356,2019-07-17
20190718,1001267853,460085629,541182224,2425257,1638927,786330,0,1878277597,2019-07-18
20190719,1001461124,459635192,541825932,2295648,1588653,706995,0,1876132158,2019-07-19
20190722,1000360907,459597625,540763282,2313779,1533989,779790,0,1873575523,2019-07-22
20190723,997452135,455932775,541519360,2342681,1551710,790972,0,1867484465,2019-07-23
20190724,1001199077,458064821,543134256,2403828,1613884,789944,0,1873762868,2019-07-24
20190725,1001002178,456231570,544770608,2412459,1641304,771154,0,1883456879,2019-07-25
20190726,993016104,453538416,539477687,2375698,1613595,762103,0,1879890275,2019-07-26
20190729,980122494,448523946,531598548,2400189,1611454,788735,0,1880837739,2019-07-29
20190730,967614276,443536113,524078162,2326942,1577980,748962,0,1879010456,2019-07-30
20190731,947971799,435623946,512347853,2138479,1509733,628746,0,1876175160,2019-07-31
20190801,928954266,428316431,500637835,2203484,1515910,687574,0,1863708892,2019-08-01
20190802,924345852,425760205,498585646,2293993,1522434,771559,0,1856263840,2019-08-02
20190805,915566973,420898627,494668346,2328983,1575545,753438,0,1853791353,2019-08-05
20190806,901730366,417226141,484504225,2344401,1618365,726036,0,1838745358,2019-08-06
20190807,871132373,401244704,469887669,1931439,1320630,610808,0,1817200401,2019-08-07
20190808,818290203,381587035,436703168,1735206,1210779,524427,0,1780174357,2019-08-08
20190809,801377067,377539985,423837083,1884350,1249091,635259,0,1757625689,2019-08-09
20190812,803174442,379483095,423691348,2020184,1331386,688798,0,1751276216,2019-08-12
20190813,810134320,381928780,428205540,2232968,1467846,765122,0,1755047479,2019-08-13
20190814,818389646,386344492,432045154,2318721,1535287,783433,0,1756039166,2019-08-14
20190816,824561396,388715092,435846304,2378704,1560565,818139,0,1752587861,2019-08-16
20190819,829257399,390359469,438897930,2434170,1573702,860467,0,1751292201,2019-08-19
20190820,830766981,391151146,439615835,2400939,1541101,859838,0,1749601491,2019-08-20
20190821,829810536,390244025,439566511,2398591,1564031,834560,0,1748513115,2019-08-21
20190822,831760700,390487398,441273302,2503267,1668761,834506,0,1747540032,2019-08-22
20190823,838299768,393750500,444549268,2541520,1684767,856753,0,1749093585,2019-08-23
20190826,846495330,396612333,449882996,2429792,1565980,863812,0,1751829159,2019-08-26
20190827,845155252,395083345,450071906,2439907,1566132,873775,0,1747981010,2019-08-27
20190828,842003365,391950161,450053204,2253283,1476878,776405,0,1749792957,2019-08-28
20190829,839625210,392160439,447464771,2344282,1517449,826832,0,1745574869,2019-08-29
20190830,838704304,391756362,446947942,2407114,1585128,821986,0,1753325771,2019-08-30
20190902,842074715,392727012,449347703,2368256,1571889,796367,0,1759720172,2019-09-02
20190903,837073669,387800835,449272834,2601477,1760833,840644,0,1751345274,2019-09-03
20190904,841715993,389829267,451886726,2639045,1760744,878301,0,1746263618,2019-09-04
20190905,847632711,391378720,456253991,2589295,1776968,812327,0,1752679162,2019-09-05
20190906,851790354,392202597,459587757,2690458,1854006,836452,0,1750542908,2019-09-06
20190909,858117635,392297526,465820109,2796209,1966127,830082,0,1749032632,2019-09-09
20190910,862911136,393160303,469750834,2757093,1907175,849917,0,1748917935,2019-09-10
